TM,Actual,DoubleEncoderTransformer,Transformer,LSTM,GRU,CNN
2018-11-24 06:00:00,-0.8158602,-0.8423959,-0.8147936,-0.81575674,-0.81556726,-0.79997784
2018-11-24 07:00:00,-0.8159251,-0.84246147,-0.8148328,-0.81582046,-0.81563205,-0.80002403
2018-11-24 08:00:00,-0.8160153,-0.8425296,-0.81488365,-0.81594205,-0.81571317,-0.8000945
2018-11-24 09:00:00,-0.81611794,-0.8426255,-0.8149677,-0.8160789,-0.8158001,-0.8001741
2018-11-24 10:00:00,-0.81622434,-0.8427344,-0.8150646,-0.81617415,-0.8158819,-0.8002319
2018-11-24 11:00:00,-0.8162923,-0.84284985,-0.8151532,-0.81620806,-0.81595945,-0.80027807
2018-11-24 12:00:00,-0.8163656,-0.84292626,-0.81519437,-0.816215,-0.8160257,-0.80031335
2018-11-24 13:00:00,-0.8164278,-0.8430071,-0.8152428,-0.81624955,-0.81609833,-0.80037737
2018-11-24 14:00:00,-0.8165001,-0.8430753,-0.815299,-0.81633455,-0.816176,-0.80044687
2018-11-24 15:00:00,-0.81658703,-0.84315413,-0.8153821,-0.8164452,-0.81625605,-0.8005057
2018-11-24 16:00:00,-0.81665534,-0.84324586,-0.81548387,-0.8165411,-0.81633854,-0.80054235
2018-11-24 17:00:00,-0.81671053,-0.8433207,-0.81555545,-0.81661403,-0.8164164,-0.8005786
2018-11-24 18:00:00,-0.81680435,-0.84338313,-0.8156035,-0.8166949,-0.81649244,-0.80061626
2018-11-24 19:00:00,-0.816917,-0.8434839,-0.815688,-0.81681603,-0.8165929,-0.800678
2018-11-24 20:00:00,-0.8170406,-0.84360254,-0.81579846,-0.8169776,-0.8167188,-0.8007504
2018-11-24 21:00:00,-0.81715995,-0.8437326,-0.8159213,-0.81715316,-0.81685644,-0.8008138
2018-11-24 22:00:00,-0.81730515,-0.8438576,-0.8160353,-0.81731725,-0.8169887,-0.8008634
2018-11-24 23:00:00,-0.81745464,-0.8440069,-0.8161653,-0.81746393,-0.8171251,-0.8009152
2018-11-25 00:00:00,-0.81758463,-0.84415865,-0.8162963,-0.8176053,-0.8172692,-0.8009743
2018-11-25 01:00:00,-0.817724,-0.8442907,-0.8164144,-0.8177523,-0.81740856,-0.8010294
2018-11-25 02:00:00,-0.8178542,-0.8444313,-0.81655246,-0.8178979,-0.8175449,-0.8010784
2018-11-25 03:00:00,-0.8179761,-0.8445623,-0.81668836,-0.8180251,-0.81767297,-0.8011239
2018-11-25 04:00:00,-0.8180947,-0.8446853,-0.8168141,-0.8181307,-0.8177933,-0.8011687
2018-11-25 05:00:00,-0.818211,-0.8448053,-0.8169298,-0.8182353,-0.81791425,-0.801213
2018-11-25 06:00:00,-0.81832665,-0.8449234,-0.81704205,-0.8183673,-0.8180417,-0.801262
2018-11-25 07:00:00,-0.818445,-0.8450407,-0.8171615,-0.8185323,-0.8181723,-0.8013058
2018-11-25 08:00:00,-0.8185738,-0.84516037,-0.8172939,-0.8187027,-0.81829774,-0.8013432
2018-11-25 09:00:00,-0.81871736,-0.8452897,-0.81743497,-0.8188399,-0.8184163,-0.80137503
2018-11-25 10:00:00,-0.81885135,-0.8454337,-0.81757545,-0.81893605,-0.8185394,-0.8014134
2018-11-25 11:00:00,-0.8189803,-0.84556895,-0.8176896,-0.81902957,-0.81867135,-0.80145794
2018-11-25 12:00:00,-0.81913364,-0.8456992,-0.8177973,-0.81917185,-0.81881404,-0.8015082
2018-11-25 13:00:00,-0.8192932,-0.84585166,-0.8179451,-0.8193709,-0.81897056,-0.80156004
2018-11-25 14:00:00,-0.81946164,-0.8460083,-0.8181182,-0.8195757,-0.8191247,-0.8016111
2018-11-25 15:00:00,-0.8196143,-0.84617275,-0.8183002,-0.81972283,-0.8192668,-0.8016546
2018-11-25 16:00:00,-0.81973135,-0.8463227,-0.8184467,-0.8198011,-0.8193961,-0.80169463
2018-11-25 17:00:00,-0.81986433,-0.84643996,-0.8185383,-0.8198666,-0.8195152,-0.80173326
2018-11-25 18:00:00,-0.81999135,-0.84657395,-0.81864434,-0.8199885,-0.8196494,-0.8017728
2018-11-25 19:00:00,-0.8201103,-0.84670174,-0.81876636,-0.82017916,-0.81979126,-0.8018104
2018-11-25 20:00:00,-0.8202256,-0.84682024,-0.8189013,-0.8203794,-0.81991565,-0.80184245
2018-11-25 21:00:00,-0.8203145,-0.846934,-0.81903505,-0.82051,-0.82000905,-0.80186796
2018-11-25 22:00:00,-0.8203721,-0.84702295,-0.81912434,-0.82054603,-0.8200709,-0.8018895
2018-11-25 23:00:00,-0.82040155,-0.8470826,-0.81916434,-0.8205402,-0.8201159,-0.80191165
2018-11-26 00:00:00,-0.82045454,-0.84711576,-0.81917775,-0.8205721,-0.82015777,-0.801938
2018-11-26 01:00:00,-0.8205314,-0.8471714,-0.8192339,-0.82067156,-0.8202152,-0.80197203
2018-11-26 02:00:00,-0.8205998,-0.84724844,-0.81933415,-0.8207975,-0.8202865,-0.8020127
2018-11-26 03:00:00,-0.8206615,-0.84731656,-0.81942785,-0.82088846,-0.82035065,-0.8020555
2018-11-26 04:00:00,-0.8207447,-0.84737855,-0.81949854,-0.82092726,-0.8204041,-0.8020997
2018-11-26 05:00:00,-0.8208495,-0.8474625,-0.81957275,-0.8209518,-0.82047296,-0.80215
2018-11-26 06:00:00,-0.8209712,-0.84756744,-0.8196647,-0.8210163,-0.82057685,-0.802209
2018-11-26 07:00:00,-0.8211125,-0.8476888,-0.8197829,-0.8211432,-0.82071304,-0.80227524
2018-11-26 08:00:00,-0.82127494,-0.8478285,-0.8199309,-0.8213087,-0.8208674,-0.80234444
2018-11-26 09:00:00,-0.82143736,-0.8479879,-0.8200995,-0.8214703,-0.8210286,-0.8024131
2018-11-26 10:00:00,-0.8216018,-0.84814703,-0.820259,-0.82160705,-0.8211869,-0.8024797
2018-11-26 11:00:00,-0.82177556,-0.84830785,-0.8204116,-0.8217303,-0.821345,-0.802544
2018-11-26 12:00:00,-0.8219583,-0.84847665,-0.8205734,-0.8218644,-0.821512,-0.80260634
2018-11-26 13:00:00,-0.82212573,-0.84865314,-0.8207514,-0.82201976,-0.8216908,-0.80266786
2018-11-26 14:00:00,-0.82227844,-0.8488144,-0.8209217,-0.8221893,-0.82186687,-0.8027272
2018-11-26 15:00:00,-0.82242167,-0.8489613,-0.82107985,-0.8223603,-0.82202876,-0.8027847
2018-11-26 16:00:00,-0.82255757,-0.8490995,-0.82122713,-0.8225254,-0.82217515,-0.80284095
2018-11-26 17:00:00,-0.8226878,-0.8492309,-0.82136583,-0.8226834,-0.82231003,-0.80289763
2018-11-26 18:00:00,-0.82281375,-0.8493564,-0.82149816,-0.82283425,-0.82243776,-0.8029551
2018-11-26 19:00:00,-0.822937,-0.84947777,-0.82162386,-0.8229775,-0.8225614,-0.8030126
2018-11-26 20:00:00,-0.82305956,-0.8495972,-0.8217434,-0.8231157,-0.82268316,-0.80306864
2018-11-26 21:00:00,-0.8231825,-0.8497167,-0.8218584,-0.8232551,-0.82280535,-0.80312204
2018-11-26 22:00:00,-0.82330924,-0.8498368,-0.82197404,-0.8234014,-0.82292855,-0.80316824
2018-11-26 23:00:00,-0.82343656,-0.8499599,-0.82209855,-0.82354933,-0.82305163,-0.80320764
2018-11-27 00:00:00,-0.8235417,-0.85008264,-0.82223004,-0.82368374,-0.8231713,-0.80324084
2018-11-27 01:00:00,-0.8236515,-0.8501832,-0.8223437,-0.8237911,-0.82327604,-0.8032676
2018-11-27 02:00:00,-0.8237717,-0.85028815,-0.82245874,-0.82387215,-0.82337546,-0.80329007
2018-11-27 03:00:00,-0.8239002,-0.8504047,-0.8225764,-0.8239481,-0.8234857,-0.80331063
2018-11-27 04:00:00,-0.8240367,-0.85053015,-0.82269585,-0.82405066,-0.8236164,-0.8033302
2018-11-27 05:00:00,-0.824183,-0.8506637,-0.82282615,-0.82420033,-0.82376564,-0.8033484
2018-11-27 06:00:00,-0.8243398,-0.8508056,-0.82297486,-0.824384,-0.8239229,-0.8033681
2018-11-27 07:00:00,-0.82448417,-0.8509563,-0.82314,-0.82455933,-0.82407653,-0.8033892
2018-11-27 08:00:00,-0.8246188,-0.85109437,-0.8232896,-0.82468665,-0.8242125,-0.8034112
2018-11-27 09:00:00,-0.8247478,-0.85122436,-0.82341665,-0.8247647,-0.824334,-0.8034334
2018-11-27 10:00:00,-0.8248717,-0.85135007,-0.82352555,-0.8248358,-0.82445633,-0.80345863
2018-11-27 11:00:00,-0.82498884,-0.85147184,-0.8236279,-0.82495224,-0.824589,-0.8034853
2018-11-27 12:00:00,-0.82510287,-0.8515866,-0.82373685,-0.8251309,-0.82472444,-0.8035131
2018-11-27 13:00:00,-0.82521164,-0.851697,-0.82386094,-0.8253301,-0.8248457,-0.8035399
2018-11-27 14:00:00,-0.8252987,-0.8518013,-0.8239864,-0.82547927,-0.8249387,-0.80356205
2018-11-27 15:00:00,-0.82537884,-0.8518857,-0.82407796,-0.8255387,-0.8250001,-0.80357814
2018-11-27 16:00:00,-0.8254069,-0.8519651,-0.8241434,-0.82553834,-0.8250525,-0.8035899
2018-11-27 17:00:00,-0.8254539,-0.85199714,-0.8241502,-0.82555735,-0.8250973,-0.8035965
2018-11-27 18:00:00,-0.8255268,-0.85204804,-0.8241838,-0.825652,-0.8251554,-0.8036055
2018-11-27 19:00:00,-0.82558554,-0.85212356,-0.824263,-0.82580227,-0.8252286,-0.8036208
2018-11-27 20:00:00,-0.82560444,-0.85218436,-0.82434154,-0.8259339,-0.8252863,-0.8036387
2018-11-27 21:00:00,-0.8256062,-0.85220677,-0.8243763,-0.82598346,-0.82529974,-0.80365264
2018-11-27 22:00:00,-0.8255944,-0.85221374,-0.82437956,-0.8259475,-0.8252803,-0.8036659
2018-11-27 23:00:00,-0.8255846,-0.85221004,-0.8243586,-0.82588005,-0.8252551,-0.80368364
2018-11-28 00:00:00,-0.8255747,-0.8522095,-0.8243388,-0.8258493,-0.82524896,-0.803704
2018-11-28 01:00:00,-0.8255845,-0.8522097,-0.82433015,-0.82588875,-0.8252627,-0.80372745
2018-11-28 02:00:00,-0.82561654,-0.852229,-0.82435393,-0.8259774,-0.82528925,-0.8037537
2018-11-28 03:00:00,-0.82566565,-0.8522691,-0.82440555,-0.82605803,-0.82531905,-0.80377907
2018-11-28 04:00:00,-0.8257008,-0.8523254,-0.8244687,-0.8260843,-0.82534945,-0.80379987
2018-11-28 05:00:00,-0.8257181,-0.8523682,-0.82451004,-0.8260569,-0.8253771,-0.80381787
2018-11-28 06:00:00,-0.8257396,-0.852395,-0.8245276,-0.82602125,-0.8254064,-0.8038385
2018-11-28 07:00:00,-0.825768,-0.852427,-0.8245523,-0.82602936,-0.8254508,-0.80386674
2018-11-28 08:00:00,-0.82582325,-0.85246587,-0.824594,-0.82610226,-0.8255123,-0.803903
2018-11-28 09:00:00,-0.8258852,-0.8525314,-0.8246692,-0.82622117,-0.82559085,-0.80394626
2018-11-28 10:00:00,-0.82598394,-0.8526025,-0.8247513,-0.82634896,-0.8256733,-0.8039932
2018-11-28 11:00:00,-0.8261234,-0.8527083,-0.8248606,-0.8264572,-0.8257673,-0.8040439
2018-11-28 12:00:00,-0.82624793,-0.85285234,-0.82499784,-0.8265435,-0.82588977,-0.8041023
2018-11-28 13:00:00,-0.8263612,-0.8529821,-0.8251142,-0.82663333,-0.82602865,-0.8041663
2018-11-28 14:00:00,-0.82649606,-0.85310113,-0.82522243,-0.826756,-0.82617235,-0.80423427
2018-11-28 15:00:00,-0.8266377,-0.8532407,-0.8253619,-0.8269161,-0.82632494,-0.80430806
2018-11-28 16:00:00,-0.82678574,-0.8533858,-0.82551724,-0.8270911,-0.8264805,-0.8043853
2018-11-28 17:00:00,-0.82692873,-0.8535358,-0.8256787,-0.8272575,-0.82663596,-0.80446756
2018-11-28 18:00:00,-0.827097,-0.8536805,-0.8258279,-0.82741433,-0.8267893,-0.80455816
2018-11-28 19:00:00,-0.8272784,-0.8538495,-0.82599306,-0.8275808,-0.8269583,-0.8046609
2018-11-28 20:00:00,-0.8274754,-0.854031,-0.82616824,-0.82777554,-0.8271483,-0.80477494
2018-11-28 21:00:00,-0.8276769,-0.8542279,-0.82635975,-0.8279996,-0.8273564,-0.80489665
2018-11-28 22:00:00,-0.8278937,-0.8544282,-0.8265578,-0.8282363,-0.82756984,-0.80502266
2018-11-28 23:00:00,-0.8281131,-0.8546421,-0.82676846,-0.828465,-0.8277852,-0.80514866
2018-11-29 00:00:00,-0.8283212,-0.8548577,-0.8269761,-0.8286767,-0.8279995,-0.80527186
2018-11-29 01:00:00,-0.8285288,-0.8550627,-0.82716835,-0.8288793,-0.82820785,-0.80539775
2018-11-29 02:00:00,-0.82872516,-0.8552667,-0.82736135,-0.8290836,-0.8284129,-0.805527
2018-11-29 03:00:00,-0.82891923,-0.8554594,-0.8275493,-0.82929194,-0.8286111,-0.8056569
2018-11-29 04:00:00,-0.8290991,-0.8556495,-0.82773817,-0.8294963,-0.82880247,-0.8057867
2018-11-29 05:00:00,-0.8292785,-0.85582554,-0.8279134,-0.82969,-0.8289827,-0.8059168
2018-11-29 06:00:00,-0.82946986,-0.85600066,-0.8280842,-0.8298749,-0.82915735,-0.806049
2018-11-29 07:00:00,-0.82966226,-0.85618687,-0.8282628,-0.8300596,-0.8293381,-0.8061861
2018-11-29 08:00:00,-0.8298592,-0.8563741,-0.8284391,-0.8302506,-0.8295256,-0.80632824
2018-11-29 09:00:00,-0.8300257,-0.8565656,-0.8286212,-0.8304464,-0.82971734,-0.8064736
2018-11-29 10:00:00,-0.8301977,-0.8567275,-0.82877785,-0.83063585,-0.8298924,-0.8066186
2018-11-29 11:00:00,-0.83036554,-0.856894,-0.82894224,-0.83080316,-0.83005327,-0.80676293
2018-11-29 12:00:00,-0.8305105,-0.8570558,-0.8291013,-0.8309409,-0.8302053,-0.8069085
2018-11-29 13:00:00,-0.83064306,-0.85719514,-0.8292352,-0.8310617,-0.83034694,-0.8070544
2018-11-29 14:00:00,-0.8307779,-0.85732275,-0.82935596,-0.8311904,-0.83048224,-0.8072013
2018-11-29 15:00:00,-0.830923,-0.8574532,-0.82948184,-0.8313411,-0.8306181,-0.807351
2018-11-29 16:00:00,-0.83106714,-0.8575933,-0.82962257,-0.83150244,-0.8307573,-0.8075036
2018-11-29 17:00:00,-0.831212,-0.85773206,-0.82976437,-0.8316486,-0.83089304,-0.8076548
2018-11-29 18:00:00,-0.8313203,-0.8578712,-0.82990074,-0.8317644,-0.8310241,-0.8078046
2018-11-29 19:00:00,-0.83142054,-0.8579759,-0.8299976,-0.83185875,-0.83113724,-0.8079543
2018-11-29 20:00:00,-0.8315015,-0.85807276,-0.8300855,-0.83195084,-0.83123773,-0.8081039
2018-11-29 21:00:00,-0.8315681,-0.8581512,-0.8301619,-0.832047,-0.83132315,-0.8082565
2018-11-29 22:00:00,-0.831636,-0.8582158,-0.830231,-0.8321334,-0.83139014,-0.80841255
2018-11-29 23:00:00,-0.8317122,-0.8582814,-0.83030105,-0.83219254,-0.83144486,-0.8085723
2018-11-30 00:00:00,-0.83177865,-0.8583551,-0.83037114,-0.83222634,-0.8315011,-0.80873394
2018-11-30 01:00:00,-0.8318388,-0.85842013,-0.8304252,-0.8322614,-0.83156276,-0.8088959
2018-11-30 02:00:00,-0.83190435,-0.85847855,-0.8304759,-0.8323235,-0.8316287,-0.80905956
2018-11-30 03:00:00,-0.8319814,-0.8585408,-0.83054227,-0.8324065,-0.8316959,-0.8092276
2018-11-30 04:00:00,-0.8320556,-0.8586144,-0.8306262,-0.8324753,-0.83176184,-0.80940056
2018-11-30 05:00:00,-0.8321293,-0.85868585,-0.8307023,-0.8325041,-0.8318231,-0.8095764
2018-11-30 06:00:00,-0.8321879,-0.8587581,-0.8307632,-0.8325127,-0.8318888,-0.8097545
2018-11-30 07:00:00,-0.8322643,-0.8588176,-0.83079904,-0.8325557,-0.8319622,-0.8099364
2018-11-30 08:00:00,-0.8323734,-0.8588939,-0.830856,-0.8326671,-0.8320519,-0.81012607
2018-11-30 09:00:00,-0.83249223,-0.8590002,-0.83095753,-0.83281916,-0.8321569,-0.81032306
2018-11-30 10:00:00,-0.8325778,-0.85911536,-0.8310703,-0.8329444,-0.83225894,-0.81052446
2018-11-30 11:00:00,-0.83263886,-0.85919905,-0.83114296,-0.83299893,-0.8323325,-0.8107215
2018-11-30 12:00:00,-0.8326885,-0.85926014,-0.83117867,-0.8330001,-0.8323798,-0.8109134
2018-11-30 13:00:00,-0.8327344,-0.85931075,-0.8311985,-0.83300334,-0.8324202,-0.8111074
2018-11-30 14:00:00,-0.8327809,-0.8593571,-0.83122426,-0.8330482,-0.8324652,-0.8113084
2018-11-30 15:00:00,-0.83280796,-0.85940385,-0.8312674,-0.8331254,-0.83251154,-0.81151855
2018-11-30 16:00:00,-0.8328222,-0.8594314,-0.83130157,-0.83319265,-0.83254004,-0.8117304
2018-11-30 17:00:00,-0.83283275,-0.8594467,-0.831321,-0.83321595,-0.83254504,-0.8119402
2018-11-30 18:00:00,-0.8328453,-0.8594599,-0.83132666,-0.8331988,-0.8325397,-0.8121525
2018-11-30 19:00:00,-0.8328626,-0.8594755,-0.83132625,-0.833177,-0.83254296,-0.8123733
2018-11-30 20:00:00,-0.8328913,-0.85949695,-0.83133006,-0.8331893,-0.83256567,-0.8126025
2018-11-30 21:00:00,-0.83293283,-0.85952955,-0.8313496,-0.83324856,-0.83260727,-0.81283796
2018-11-30 22:00:00,-0.8329753,-0.85957474,-0.8313867,-0.83333474,-0.8326589,-0.8130801
2018-11-30 23:00:00,-0.833048,-0.8596208,-0.83142537,-0.8334133,-0.832706,-0.81332517
2018-12-01 00:00:00,-0.8331099,-0.85969555,-0.83148587,-0.8334601,-0.8327576,-0.813572
2018-12-01 01:00:00,-0.833161,-0.85975957,-0.83153,-0.83347917,-0.83281064,-0.8138191
2018-12-01 02:00:00,-0.83321357,-0.85981315,-0.83156157,-0.83349735,-0.8328641,-0.8140691
2018-12-01 03:00:00,-0.83327067,-0.85986793,-0.8316004,-0.833538,-0.8329222,-0.81432706
2018-12-01 04:00:00,-0.83331245,-0.8599276,-0.83165085,-0.8336018,-0.8329849,-0.8145959
2018-12-01 05:00:00,-0.83334345,-0.8599723,-0.83169365,-0.83367056,-0.8330385,-0.8148653
2018-12-01 06:00:00,-0.8333743,-0.860007,-0.831727,-0.8337234,-0.8330754,-0.81513333
2018-12-01 07:00:00,-0.83340794,-0.8600414,-0.83175904,-0.83375156,-0.83310175,-0.8154005
2018-12-01 08:00:00,-0.8334191,-0.8600788,-0.8317914,-0.83376265,-0.8331289,-0.8156705
2018-12-01 09:00:00,-0.833413,-0.86009514,-0.8318051,-0.83377725,-0.8331534,-0.8159442
2018-12-01 10:00:00,-0.8334205,-0.86009574,-0.83180237,-0.83381104,-0.8331692,-0.8162221
2018-12-01 11:00:00,-0.8334218,-0.86010987,-0.8318174,-0.8338593,-0.8331839,-0.8165053
2018-12-01 12:00:00,-0.83341813,-0.86011803,-0.83182836,-0.8339017,-0.83319175,-0.81679106
2018-12-01 13:00:00,-0.833418,-0.860121,-0.8318361,-0.8339212,-0.8331905,-0.817075
2018-12-01 14:00:00,-0.8334205,-0.8601271,-0.83183897,-0.83391887,-0.83318657,-0.81735986
2018-12-01 15:00:00,-0.8334041,-0.8601357,-0.8318445,-0.8339116,-0.83318913,-0.8176445
2018-12-01 16:00:00,-0.8333989,-0.8601272,-0.8318304,-0.83391696,-0.8331899,-0.81792974
2018-12-01 17:00:00,-0.83341163,-0.8601299,-0.8318339,-0.8339351,-0.8331921,-0.8182115
2018-12-01 18:00:00,-0.8334184,-0.86014956,-0.83185714,-0.83394814,-0.8332,-0.8184896
2018-12-01 19:00:00,-0.83342254,-0.86016303,-0.831881,-0.83394223,-0.83320814,-0.8187609
2018-12-01 20:00:00,-0.8334299,-0.86017364,-0.83189356,-0.8339234,-0.83321536,-0.81902957
2018-12-01 21:00:00,-0.8334465,-0.8601871,-0.8319068,-0.8339098,-0.83322674,-0.81929547
2018-12-01 22:00:00,-0.8334742,-0.860209,-0.8319266,-0.83391225,-0.833247,-0.8195641
2018-12-01 23:00:00,-0.8334905,-0.8602414,-0.83196706,-0.83392525,-0.8332763,-0.81983376
2018-12-02 00:00:00,-0.8334977,-0.86026275,-0.83200043,-0.83393764,-0.8333025,-0.82010704
2018-12-02 01:00:00,-0.8335029,-0.8602753,-0.83203083,-0.8339467,-0.8333206,-0.8203812
2018-12-02 02:00:00,-0.8335102,-0.8602854,-0.8320528,-0.8339599,-0.8333355,-0.8206559
2018-12-02 03:00:00,-0.8335268,-0.8602973,-0.8320688,-0.8339842,-0.83334994,-0.82092726
2018-12-02 04:00:00,-0.8335552,-0.8603177,-0.8320888,-0.8340167,-0.83336854,-0.82118976
2018-12-02 05:00:00,-0.83357465,-0.8603493,-0.83213013,-0.83404785,-0.83339405,-0.8214401
2018-12-02 06:00:00,-0.833589,-0.8603722,-0.83217406,-0.8340725,-0.83342004,-0.8216862
2018-12-02 07:00:00,-0.8336087,-0.86038935,-0.83220685,-0.83409053,-0.83343756,-0.82193637
2018-12-02 08:00:00,-0.8336379,-0.8604113,-0.8322426,-0.8341009,-0.8334518,-0.8221884
2018-12-02 09:00:00,-0.8336549,-0.8604413,-0.83227146,-0.83409953,-0.8334652,-0.8224297
2018-12-02 10:00:00,-0.8336624,-0.8604583,-0.83229387,-0.83408505,-0.8334744,-0.82266086
2018-12-02 11:00:00,-0.8336641,-0.86046493,-0.8323067,-0.8340659,-0.8334763,-0.82288945
2018-12-02 12:00:00,-0.8336695,-0.8604652,-0.83234084,-0.83405703,-0.8334818,-0.8231136
2018-12-02 13:00:00,-0.8337027,-0.86046827,-0.8323573,-0.834067,-0.8334918,-0.823353
2018-12-02 14:00:00,-0.83371824,-0.8604977,-0.83240265,-0.83408993,-0.8335165,-0.8235898
2018-12-02 15:00:00,-0.83374393,-0.8605091,-0.83241236,-0.8341164,-0.8335392,-0.823822
2018-12-02 16:00:00,-0.83378893,-0.8605305,-0.8324751,-0.83414274,-0.8335665,-0.8240456
2018-12-02 17:00:00,-0.83383083,-0.86057025,-0.8325475,-0.8341687,-0.83360505,-0.82429814
2018-12-02 18:00:00,-0.8338688,-0.86060643,-0.83261585,-0.8341972,-0.83364695,-0.824557
2018-12-02 19:00:00,-0.83388746,-0.86063814,-0.8326285,-0.8342294,-0.83368635,-0.8247941
2018-12-02 20:00:00,-0.8339183,-0.86064935,-0.8326136,-0.8342551,-0.83370286,-0.82500434
2018-12-02 21:00:00,-0.8339401,-0.8606705,-0.83262527,-0.8342516,-0.8337105,-0.82520974
2018-12-02 22:00:00,-0.8339278,-0.8606806,-0.8326647,-0.83420986,-0.83370894,-0.8254162
2018-12-02 23:00:00,-0.83390963,-0.8606565,-0.8326743,-0.83415264,-0.8336996,-0.82564074
2018-12-03 00:00:00,-0.8338896,-0.8606269,-0.83263314,-0.83411986,-0.83368444,-0.82588077
2018-12-03 01:00:00,-0.8338657,-0.8605958,-0.83257735,-0.83412975,-0.8336733,-0.82610345
2018-12-03 02:00:00,-0.8338398,-0.8605606,-0.8325439,-0.83416384,-0.8336576,-0.8262917
2018-12-03 03:00:00,-0.8338135,-0.8605229,-0.8325837,-0.83418053,-0.833642,-0.82646286
2018-12-03 04:00:00,-0.83378965,-0.8604849,-0.83260643,-0.83415085,-0.8336196,-0.82665
2018-12-03 05:00:00,-0.833768,-0.8604498,-0.83261216,-0.83408624,-0.8336023,-0.82682085
2018-12-03 06:00:00,-0.8337512,-0.86041844,-0.83256966,-0.8340327,-0.8335908,-0.8269591
2018-12-03 07:00:00,-0.83373517,-0.86039245,-0.83252895,-0.83402544,-0.833585,-0.8270668
2018-12-03 08:00:00,-0.83370024,-0.86036634,-0.83247745,-0.83405465,-0.8335679,-0.8271716
2018-12-03 09:00:00,-0.8336715,-0.8603201,-0.8325027,-0.83407605,-0.8335306,-0.8272534
2018-12-03 10:00:00,-0.8336272,-0.8602786,-0.8324419,-0.83405,-0.83347505,-0.82732177
2018-12-03 11:00:00,-0.83355725,-0.8602227,-0.8322854,-0.8339731,-0.8333959,-0.82735854
2018-12-03 12:00:00,-0.83346,-0.8601445,-0.8320681,-0.83387977,-0.83330506,-0.8273366
2018-12-03 13:00:00,-0.8333542,-0.86004084,-0.83198196,-0.8338128,-0.8332129,-0.82726544
2018-12-03 14:00:00,-0.8332378,-0.85992795,-0.8319919,-0.8337676,-0.83312297,-0.8272588
2018-12-03 15:00:00,-0.83310187,-0.85980296,-0.8320776,-0.83369154,-0.83300555,-0.82737327
2018-12-03 16:00:00,-0.83294594,-0.85965884,-0.83201224,-0.83354,-0.83286875,-0.82750237
2018-12-03 17:00:00,-0.8327804,-0.85949606,-0.83175176,-0.8333193,-0.83268046,-0.8275516
2018-12-03 18:00:00,-0.8325724,-0.85932535,-0.8313846,-0.83306295,-0.8324551,-0.8275166
2018-12-03 19:00:00,-0.8323569,-0.85911286,-0.83106935,-0.8328012,-0.83220506,-0.8274043
2018-12-03 20:00:00,-0.8321283,-0.85889316,-0.8309564,-0.8325359,-0.83198345,-0.8273556
2018-12-03 21:00:00,-0.8318685,-0.85865957,-0.830777,-0.8322427,-0.8317294,-0.82753426
2018-12-03 22:00:00,-0.8315635,-0.85840034,-0.8303252,-0.8319125,-0.83142924,-0.8276738
2018-12-03 23:00:00,-0.83122396,-0.858103,-0.8297256,-0.8315952,-0.83109134,-0.8276173
2018-12-04 00:00:00,-0.8308857,-0.85777813,-0.8294809,-0.8313356,-0.8307605,-0.8275075
2018-12-04 01:00:00,-0.830556,-0.8574539,-0.8292334,-0.831116,-0.83043224,-0.8277916
2018-12-04 02:00:00,-0.8302455,-0.8571365,-0.8292219,-0.8308964,-0.830137,-0.82798994
2018-12-04 03:00:00,-0.8299616,-0.856838,-0.82892615,-0.83063596,-0.829849,-0.8280935
2018-12-04 04:00:00,-0.82966113,-0.85656714,-0.8286127,-0.83030057,-0.8295526,-0.82803893
2018-12-04 05:00:00,-0.8293538,-0.8562826,-0.8283561,-0.8298971,-0.8292774,-0.82792825
2018-12-04 06:00:00,-0.82907706,-0.8559892,-0.82824546,-0.82949793,-0.8290028,-0.8277595
2018-12-04 07:00:00,-0.82881325,-0.85572356,-0.8280668,-0.82917374,-0.82874185,-0.8276987
2018-12-04 08:00:00,-0.82857317,-0.8554673,-0.82780623,-0.8289425,-0.8284954,-0.8276391
2018-12-04 09:00:00,-0.8283653,-0.85523987,-0.8274497,-0.82877034,-0.82827914,-0.8274163
2018-12-04 10:00:00,-0.8281549,-0.8550456,-0.8271986,-0.8286091,-0.8280542,-0.8270884
2018-12-04 11:00:00,-0.8279784,-0.85485446,-0.8269861,-0.8284276,-0.8278365,-0.8268362
2018-12-04 12:00:00,-0.8278285,-0.8546913,-0.8269519,-0.82823426,-0.827646,-0.8266615
2018-12-04 13:00:00,-0.82768834,-0.8545527,-0.82696545,-0.8280601,-0.8274924,-0.8265326
2018-12-04 14:00:00,-0.8275478,-0.85441357,-0.8268529,-0.827921,-0.8273457,-0.82643056
2018-12-04 15:00:00,-0.8273961,-0.8542727,-0.82668656,-0.8277977,-0.8272084,-0.8262974
2018-12-04 16:00:00,-0.8272281,-0.8541146,-0.8265255,-0.82766324,-0.82705724,-0.8260802
2018-12-04 17:00:00,-0.82706165,-0.8539401,-0.82641435,-0.827499,-0.8268868,-0.8258175
2018-12-04 18:00:00,-0.82688606,-0.8537663,-0.82625324,-0.82729626,-0.82670337,-0.8256582
2018-12-04 19:00:00,-0.82668746,-0.8535885,-0.8260844,-0.8270667,-0.8265223,-0.82546586
2018-12-04 20:00:00,-0.8264805,-0.85339355,-0.8258287,-0.8268391,-0.82632965,-0.8252509
